timestamp,point_path,value,units
2026-07-13T19:58:00-07:00,SYN1/AHU-1/SF_SPD,88.696,pct
2026-07-13T19:59:00-07:00,SYN1/AHU-1/SF_SPD,88.975,pct
2026-07-13T20:00:00-07:00,SYN1/AHU-1/SF_SPD,61.736,pct
2026-07-13T20:01:00-07:00,SYN1/AHU-1/SF_SPD,62.174,pct
2026-07-13T20:02:00-07:00,SYN1/AHU-1/SF_SPD,62.485,pct
2026-07-13T20:03:00-07:00,SYN1/AHU-1/SF_SPD,62.425,pct
2026-07-13T20:04:00-07:00,SYN1/AHU-1/SF_SPD,62.179,pct
2026-07-13T20:05:00-07:00,SYN1/AHU-1/SF_SPD,62.443,pct
2026-07-13T20:06:00-07:00,SYN1/AHU-1/SF_SPD,61.971,pct
2026-07-13T20:07:00-07:00,SYN1/AHU-1/SF_SPD,61.631,pct
2026-07-13T20:08:00-07:00,SYN1/AHU-1/SF_SPD,62.430,pct
2026-07-13T20:09:00-07:00,SYN1/AHU-1/SF_SPD,61.588,pct
2026-07-13T20:10:00-07:00,SYN1/AHU-1/SF_SPD,62.259,pct
2026-07-13T20:11:00-07:00,SYN1/AHU-1/SF_SPD,61.915,pct
2026-07-13T20:12:00-07:00,SYN1/AHU-1/SF_SPD,61.673,pct
2026-07-13T20:13:00-07:00,SYN1/AHU-1/SF_SPD,61.780,pct
2026-07-13T20:14:00-07:00,SYN1/AHU-1/SF_SPD,61.587,pct
2026-07-13T20:15:00-07:00,SYN1/AHU-1/SF_SPD,62.387,pct
2026-07-13T20:16:00-07:00,SYN1/AHU-1/SF_SPD,62.104,pct
2026-07-13T20:17:00-07:00,SYN1/AHU-1/SF_SPD,62.126,pct
2026-07-13T20:18:00-07:00,SYN1/AHU-1/SF_SPD,62.104,pct
2026-07-13T20:19:00-07:00,SYN1/AHU-1/SF_SPD,61.824,pct
2026-07-13T20:20:00-07:00,SYN1/AHU-1/SF_SPD,62.055,pct
2026-07-13T20:21:00-07:00,SYN1/AHU-1/SF_SPD,62.324,pct
2026-07-13T20:22:00-07:00,SYN1/AHU-1/SF_SPD,61.941,pct
2026-07-13T20:23:00-07:00,SYN1/AHU-1/SF_SPD,62.389,pct
2026-07-13T20:24:00-07:00,SYN1/AHU-1/SF_SPD,62.200,pct
2026-07-13T20:25:00-07:00,SYN1/AHU-1/SF_SPD,62.497,pct
2026-07-13T20:26:00-07:00,SYN1/AHU-1/SF_SPD,62.279,pct
2026-07-13T20:27:00-07:00,SYN1/AHU-1/SF_SPD,62.147,pct
2026-07-13T20:28:00-07:00,SYN1/AHU-1/SF_SPD,62.373,pct
2026-07-13T20:29:00-07:00,SYN1/AHU-1/SF_SPD,62.077,pct
2026-07-13T20:30:00-07:00,SYN1/AHU-1/SF_SPD,62.329,pct
2026-07-13T20:31:00-07:00,SYN1/AHU-1/SF_SPD,62.472,pct
2026-07-13T20:32:00-07:00,SYN1/AHU-1/SF_SPD,62.285,pct
2026-07-13T20:33:00-07:00,SYN1/AHU-1/SF_SPD,62.344,pct
2026-07-13T20:34:00-07:00,SYN1/AHU-1/SF_SPD,62.365,pct
2026-07-13T20:35:00-07:00,SYN1/AHU-1/SF_SPD,62.156,pct
2026-07-13T20:36:00-07:00,SYN1/AHU-1/SF_SPD,62.114,pct
2026-07-13T20:37:00-07:00,SYN1/AHU-1/SF_SPD,62.004,pct
2026-07-13T20:38:00-07:00,SYN1/AHU-1/SF_SPD,61.506,pct
2026-07-13T20:39:00-07:00,SYN1/AHU-1/SF_SPD,62.237,pct
2026-07-13T20:40:00-07:00,SYN1/AHU-1/SF_SPD,62.292,pct
2026-07-13T20:41:00-07:00,SYN1/AHU-1/SF_SPD,62.464,pct
2026-07-13T20:42:00-07:00,SYN1/AHU-1/SF_SPD,62.108,pct
2026-07-13T20:43:00-07:00,SYN1/AHU-1/SF_SPD,62.174,pct
2026-07-13T20:44:00-07:00,SYN1/AHU-1/SF_SPD,62.163,pct
2026-07-13T20:45:00-07:00,SYN1/AHU-1/SF_SPD,62.156,pct
2026-07-13T20:46:00-07:00,SYN1/AHU-1/SF_SPD,62.387,pct
2026-07-13T20:47:00-07:00,SYN1/AHU-1/SF_SPD,62.280,pct
2026-07-13T20:48:00-07:00,SYN1/AHU-1/SF_SPD,62.469,pct
2026-07-13T20:49:00-07:00,SYN1/AHU-1/SF_SPD,61.882,pct
2026-07-13T20:50:00-07:00,SYN1/AHU-1/SF_SPD,61.647,pct
2026-07-13T20:51:00-07:00,SYN1/AHU-1/SF_SPD,61.933,pct
2026-07-13T20:52:00-07:00,SYN1/AHU-1/SF_SPD,61.755,pct
2026-07-13T20:53:00-07:00,SYN1/AHU-1/SF_SPD,62.088,pct
2026-07-13T20:54:00-07:00,SYN1/AHU-1/SF_SPD,62.076,pct
2026-07-13T20:55:00-07:00,SYN1/AHU-1/SF_SPD,61.562,pct
2026-07-13T20:56:00-07:00,SYN1/AHU-1/SF_SPD,61.953,pct
2026-07-13T20:57:00-07:00,SYN1/AHU-1/SF_SPD,62.335,pct
2026-07-13T20:58:00-07:00,SYN1/AHU-1/SF_SPD,62.098,pct
2026-07-13T20:59:00-07:00,SYN1/AHU-1/SF_SPD,62.183,pct
2026-07-13T21:00:00-07:00,SYN1/AHU-1/SF_SPD,89.215,pct
2026-07-13T21:01:00-07:00,SYN1/AHU-1/SF_SPD,89.368,pct
2026-07-13T21:02:00-07:00,SYN1/AHU-1/SF_SPD,89.040,pct
2026-07-13T21:03:00-07:00,SYN1/AHU-1/SF_SPD,89.389,pct
2026-07-13T21:04:00-07:00,SYN1/AHU-1/SF_SPD,89.009,pct
2026-07-13T21:05:00-07:00,SYN1/AHU-1/SF_SPD,88.698,pct
2026-07-13T21:06:00-07:00,SYN1/AHU-1/SF_SPD,89.281,pct
2026-07-13T21:07:00-07:00,SYN1/AHU-1/SF_SPD,89.496,pct
2026-07-13T21:08:00-07:00,SYN1/AHU-1/SF_SPD,88.703,pct
2026-07-13T21:09:00-07:00,SYN1/AHU-1/SF_SPD,88.750,pct
2026-07-13T21:10:00-07:00,SYN1/AHU-1/SF_SPD,88.892,pct
2026-07-13T21:11:00-07:00,SYN1/AHU-1/SF_SPD,88.578,pct
2026-07-13T21:12:00-07:00,SYN1/AHU-1/SF_SPD,89.070,pct
2026-07-13T21:13:00-07:00,SYN1/AHU-1/SF_SPD,89.284,pct
2026-07-13T21:14:00-07:00,SYN1/AHU-1/SF_SPD,89.209,pct
2026-07-13T21:15:00-07:00,SYN1/AHU-1/SF_SPD,88.525,pct
2026-07-13T21:16:00-07:00,SYN1/AHU-1/SF_SPD,89.221,pct
2026-07-13T21:17:00-07:00,SYN1/AHU-1/SF_SPD,88.555,pct
2026-07-13T21:18:00-07:00,SYN1/AHU-1/SF_SPD,88.588,pct
2026-07-13T21:19:00-07:00,SYN1/AHU-1/SF_SPD,89.308,pct
2026-07-13T21:20:00-07:00,SYN1/AHU-1/SF_SPD,89.246,pct
2026-07-13T21:21:00-07:00,SYN1/AHU-1/SF_SPD,88.793,pct
2026-07-13T21:22:00-07:00,SYN1/AHU-1/SF_SPD,89.489,pct
2026-07-13T21:23:00-07:00,SYN1/AHU-1/SF_SPD,89.399,pct
2026-07-13T21:24:00-07:00,SYN1/AHU-1/SF_SPD,88.673,pct
2026-07-13T21:25:00-07:00,SYN1/AHU-1/SF_SPD,89.109,pct
2026-07-13T21:26:00-07:00,SYN1/AHU-1/SF_SPD,88.734,pct
2026-07-13T21:27:00-07:00,SYN1/AHU-1/SF_SPD,89.004,pct
2026-07-13T21:28:00-07:00,SYN1/AHU-1/SF_SPD,88.502,pct
2026-07-13T21:29:00-07:00,SYN1/AHU-1/SF_SPD,88.631,pct
2026-07-13T21:30:00-07:00,SYN1/AHU-1/SF_SPD,88.858,pct
2026-07-13T21:31:00-07:00,SYN1/AHU-1/SF_SPD,89.374,pct
2026-07-13T21:32:00-07:00,SYN1/AHU-1/SF_SPD,89.023,pct
2026-07-13T21:33:00-07:00,SYN1/AHU-1/SF_SPD,89.332,pct
2026-07-13T21:34:00-07:00,SYN1/AHU-1/SF_SPD,89.052,pct
2026-07-13T21:35:00-07:00,SYN1/AHU-1/SF_SPD,89.427,pct
2026-07-13T21:36:00-07:00,SYN1/AHU-1/SF_SPD,89.257,pct
2026-07-13T21:37:00-07:00,SYN1/AHU-1/SF_SPD,89.311,pct
2026-07-13T21:38:00-07:00,SYN1/AHU-1/SF_SPD,88.669,pct
2026-07-13T21:39:00-07:00,SYN1/AHU-1/SF_SPD,89.363,pct
2026-07-13T21:40:00-07:00,SYN1/AHU-1/SF_SPD,88.768,pct
2026-07-13T21:41:00-07:00,SYN1/AHU-1/SF_SPD,88.581,pct
2026-07-13T21:42:00-07:00,SYN1/AHU-1/SF_SPD,88.853,pct
2026-07-13T21:43:00-07:00,SYN1/AHU-1/SF_SPD,88.540,pct
2026-07-13T21:44:00-07:00,SYN1/AHU-1/SF_SPD,89.068,pct
2026-07-13T21:45:00-07:00,SYN1/AHU-1/SF_SPD,88.752,pct
2026-07-13T21:46:00-07:00,SYN1/AHU-1/SF_SPD,88.900,pct
2026-07-13T21:47:00-07:00,SYN1/AHU-1/SF_SPD,88.622,pct
2026-07-13T21:48:00-07:00,SYN1/AHU-1/SF_SPD,89.414,pct
2026-07-13T21:49:00-07:00,SYN1/AHU-1/SF_SPD,88.805,pct
2026-07-13T21:50:00-07:00,SYN1/AHU-1/SF_SPD,89.113,pct
2026-07-13T21:51:00-07:00,SYN1/AHU-1/SF_SPD,89.422,pct
2026-07-13T21:52:00-07:00,SYN1/AHU-1/SF_SPD,89.322,pct
2026-07-13T21:53:00-07:00,SYN1/AHU-1/SF_SPD,88.706,pct
2026-07-13T21:54:00-07:00,SYN1/AHU-1/SF_SPD,89.431,pct
2026-07-13T21:55:00-07:00,SYN1/AHU-1/SF_SPD,88.918,pct
2026-07-13T21:56:00-07:00,SYN1/AHU-1/SF_SPD,88.985,pct
2026-07-13T21:57:00-07:00,SYN1/AHU-1/SF_SPD,89.209,pct
2026-07-13T21:58:00-07:00,SYN1/AHU-1/SF_SPD,89.374,pct
2026-07-13T21:59:00-07:00,SYN1/AHU-1/SF_SPD,89.020,pct
2026-07-13T22:00:00-07:00,SYN1/AHU-1/SF_SPD,88.719,pct
2026-07-13T22:01:00-07:00,SYN1/AHU-1/SF_SPD,88.868,pct
2026-07-13T22:02:00-07:00,SYN1/AHU-1/SF_SPD,88.505,pct
2026-07-13T22:03:00-07:00,SYN1/AHU-1/SF_SPD,88.838,pct
2026-07-13T22:04:00-07:00,SYN1/AHU-1/SF_SPD,89.358,pct
2026-07-13T22:05:00-07:00,SYN1/AHU-1/SF_SPD,89.309,pct
2026-07-13T22:06:00-07:00,SYN1/AHU-1/SF_SPD,89.193,pct
2026-07-13T22:07:00-07:00,SYN1/AHU-1/SF_SPD,88.959,pct
2026-07-13T22:08:00-07:00,SYN1/AHU-1/SF_SPD,89.413,pct
2026-07-13T22:09:00-07:00,SYN1/AHU-1/SF_SPD,88.874,pct
2026-07-13T22:10:00-07:00,SYN1/AHU-1/SF_SPD,88.765,pct
2026-07-13T22:11:00-07:00,SYN1/AHU-1/SF_SPD,89.266,pct
2026-07-13T22:12:00-07:00,SYN1/AHU-1/SF_SPD,89.400,pct
2026-07-13T22:13:00-07:00,SYN1/AHU-1/SF_SPD,89.484,pct
2026-07-13T22:14:00-07:00,SYN1/AHU-1/SF_SPD,88.884,pct
2026-07-13T22:15:00-07:00,SYN1/AHU-1/SF_SPD,88.878,pct
2026-07-13T22:16:00-07:00,SYN1/AHU-1/SF_SPD,89.298,pct
2026-07-13T22:17:00-07:00,SYN1/AHU-1/SF_SPD,89.273,pct
2026-07-13T22:18:00-07:00,SYN1/AHU-1/SF_SPD,89.209,pct
2026-07-13T22:19:00-07:00,SYN1/AHU-1/SF_SPD,88.548,pct
2026-07-13T22:20:00-07:00,SYN1/AHU-1/SF_SPD,89.373,pct
2026-07-13T22:21:00-07:00,SYN1/AHU-1/SF_SPD,88.840,pct
2026-07-13T22:22:00-07:00,SYN1/AHU-1/SF_SPD,89.381,pct
2026-07-13T22:23:00-07:00,SYN1/AHU-1/SF_SPD,89.235,pct
2026-07-13T22:24:00-07:00,SYN1/AHU-1/SF_SPD,89.169,pct
2026-07-13T22:25:00-07:00,SYN1/AHU-1/SF_SPD,88.685,pct
2026-07-13T22:26:00-07:00,SYN1/AHU-1/SF_SPD,88.572,pct
2026-07-13T22:27:00-07:00,SYN1/AHU-1/SF_SPD,89.101,pct
2026-07-13T22:28:00-07:00,SYN1/AHU-1/SF_SPD,88.536,pct
2026-07-13T22:29:00-07:00,SYN1/AHU-1/SF_SPD,88.944,pct
2026-07-13T22:30:00-07:00,SYN1/AHU-1/SF_SPD,89.228,pct
2026-07-13T22:31:00-07:00,SYN1/AHU-1/SF_SPD,89.160,pct
2026-07-13T22:32:00-07:00,SYN1/AHU-1/SF_SPD,89.028,pct
2026-07-13T22:33:00-07:00,SYN1/AHU-1/SF_SPD,89.306,pct
2026-07-13T22:34:00-07:00,SYN1/AHU-1/SF_SPD,89.013,pct
2026-07-13T22:35:00-07:00,SYN1/AHU-1/SF_SPD,88.577,pct
2026-07-13T22:36:00-07:00,SYN1/AHU-1/SF_SPD,89.338,pct
2026-07-13T22:37:00-07:00,SYN1/AHU-1/SF_SPD,89.173,pct
2026-07-13T22:38:00-07:00,SYN1/AHU-1/SF_SPD,89.060,pct
2026-07-13T22:39:00-07:00,SYN1/AHU-1/SF_SPD,88.521,pct
2026-07-13T22:40:00-07:00,SYN1/AHU-1/SF_SPD,89.092,pct
2026-07-13T22:41:00-07:00,SYN1/AHU-1/SF_SPD,88.983,pct
2026-07-13T22:42:00-07:00,SYN1/AHU-1/SF_SPD,88.759,pct
2026-07-13T22:43:00-07:00,SYN1/AHU-1/SF_SPD,88.994,pct
2026-07-13T22:44:00-07:00,SYN1/AHU-1/SF_SPD,89.013,pct
2026-07-13T22:45:00-07:00,SYN1/AHU-1/SF_SPD,88.517,pct
2026-07-13T22:46:00-07:00,SYN1/AHU-1/SF_SPD,88.628,pct
2026-07-13T22:47:00-07:00,SYN1/AHU-1/SF_SPD,89.155,pct
2026-07-13T22:48:00-07:00,SYN1/AHU-1/SF_SPD,88.889,pct
2026-07-13T22:49:00-07:00,SYN1/AHU-1/SF_SPD,89.270,pct
2026-07-13T22:50:00-07:00,SYN1/AHU-1/SF_SPD,89.379,pct
2026-07-13T22:51:00-07:00,SYN1/AHU-1/SF_SPD,88.888,pct
2026-07-13T22:52:00-07:00,SYN1/AHU-1/SF_SPD,89.416,pct
2026-07-13T22:53:00-07:00,SYN1/AHU-1/SF_SPD,88.529,pct
2026-07-13T22:54:00-07:00,SYN1/AHU-1/SF_SPD,89.318,pct
2026-07-13T22:55:00-07:00,SYN1/AHU-1/SF_SPD,88.699,pct
2026-07-13T22:56:00-07:00,SYN1/AHU-1/SF_SPD,89.079,pct
2026-07-13T22:57:00-07:00,SYN1/AHU-1/SF_SPD,89.356,pct
2026-07-13T22:58:00-07:00,SYN1/AHU-1/SF_SPD,89.353,pct
2026-07-13T22:59:00-07:00,SYN1/AHU-1/SF_SPD,89.002,pct
2026-07-13T23:00:00-07:00,SYN1/AHU-1/SF_SPD,88.628,pct
2026-07-13T23:01:00-07:00,SYN1/AHU-1/SF_SPD,88.886,pct
2026-07-13T23:02:00-07:00,SYN1/AHU-1/SF_SPD,89.035,pct
2026-07-13T23:03:00-07:00,SYN1/AHU-1/SF_SPD,89.197,pct
2026-07-13T23:04:00-07:00,SYN1/AHU-1/SF_SPD,88.582,pct
2026-07-13T23:05:00-07:00,SYN1/AHU-1/SF_SPD,88.538,pct
2026-07-13T23:06:00-07:00,SYN1/AHU-1/SF_SPD,88.523,pct
2026-07-13T23:07:00-07:00,SYN1/AHU-1/SF_SPD,89.048,pct
2026-07-13T23:08:00-07:00,SYN1/AHU-1/SF_SPD,88.858,pct
2026-07-13T23:09:00-07:00,SYN1/AHU-1/SF_SPD,88.782,pct
2026-07-13T23:10:00-07:00,SYN1/AHU-1/SF_SPD,88.842,pct
2026-07-13T23:11:00-07:00,SYN1/AHU-1/SF_SPD,89.306,pct
2026-07-13T23:12:00-07:00,SYN1/AHU-1/SF_SPD,88.519,pct
2026-07-13T23:13:00-07:00,SYN1/AHU-1/SF_SPD,89.222,pct
2026-07-13T23:14:00-07:00,SYN1/AHU-1/SF_SPD,89.420,pct
2026-07-13T23:15:00-07:00,SYN1/AHU-1/SF_SPD,89.073,pct
2026-07-13T23:16:00-07:00,SYN1/AHU-1/SF_SPD,88.609,pct
2026-07-13T23:17:00-07:00,SYN1/AHU-1/SF_SPD,88.511,pct
2026-07-13T23:18:00-07:00,SYN1/AHU-1/SF_SPD,88.783,pct
2026-07-13T23:19:00-07:00,SYN1/AHU-1/SF_SPD,89.122,pct
2026-07-13T23:20:00-07:00,SYN1/AHU-1/SF_SPD,89.365,pct
2026-07-13T23:21:00-07:00,SYN1/AHU-1/SF_SPD,88.786,pct
2026-07-13T23:22:00-07:00,SYN1/AHU-1/SF_SPD,89.196,pct
2026-07-13T23:23:00-07:00,SYN1/AHU-1/SF_SPD,88.864,pct
2026-07-13T23:24:00-07:00,SYN1/AHU-1/SF_SPD,89.090,pct
2026-07-13T23:25:00-07:00,SYN1/AHU-1/SF_SPD,89.058,pct
2026-07-13T23:26:00-07:00,SYN1/AHU-1/SF_SPD,88.967,pct
2026-07-13T23:27:00-07:00,SYN1/AHU-1/SF_SPD,88.658,pct
2026-07-13T23:28:00-07:00,SYN1/AHU-1/SF_SPD,88.623,pct
2026-07-13T23:29:00-07:00,SYN1/AHU-1/SF_SPD,89.009,pct
2026-07-13T23:30:00-07:00,SYN1/AHU-1/SF_SPD,89.302,pct
2026-07-13T23:31:00-07:00,SYN1/AHU-1/SF_SPD,89.449,pct
2026-07-13T23:32:00-07:00,SYN1/AHU-1/SF_SPD,89.129,pct
2026-07-13T23:33:00-07:00,SYN1/AHU-1/SF_SPD,88.953,pct
2026-07-13T23:34:00-07:00,SYN1/AHU-1/SF_SPD,89.335,pct
2026-07-13T23:35:00-07:00,SYN1/AHU-1/SF_SPD,88.765,pct
2026-07-13T23:36:00-07:00,SYN1/AHU-1/SF_SPD,89.404,pct
2026-07-13T23:37:00-07:00,SYN1/AHU-1/SF_SPD,88.993,pct
2026-07-13T23:38:00-07:00,SYN1/AHU-1/SF_SPD,89.258,pct
2026-07-13T23:39:00-07:00,SYN1/AHU-1/SF_SPD,88.909,pct
2026-07-13T23:40:00-07:00,SYN1/AHU-1/SF_SPD,88.997,pct
2026-07-13T23:41:00-07:00,SYN1/AHU-1/SF_SPD,88.676,pct
2026-07-13T23:42:00-07:00,SYN1/AHU-1/SF_SPD,88.796,pct
2026-07-13T23:43:00-07:00,SYN1/AHU-1/SF_SPD,89.189,pct
2026-07-13T23:44:00-07:00,SYN1/AHU-1/SF_SPD,88.745,pct
2026-07-13T23:45:00-07:00,SYN1/AHU-1/SF_SPD,89.276,pct
2026-07-13T23:46:00-07:00,SYN1/AHU-1/SF_SPD,88.551,pct
2026-07-13T23:47:00-07:00,SYN1/AHU-1/SF_SPD,89.031,pct
2026-07-13T23:48:00-07:00,SYN1/AHU-1/SF_SPD,88.660,pct
2026-07-13T23:49:00-07:00,SYN1/AHU-1/SF_SPD,88.889,pct
2026-07-13T23:50:00-07:00,SYN1/AHU-1/SF_SPD,89.453,pct
2026-07-13T23:51:00-07:00,SYN1/AHU-1/SF_SPD,89.196,pct
2026-07-13T23:52:00-07:00,SYN1/AHU-1/SF_SPD,89.042,pct
2026-07-13T23:53:00-07:00,SYN1/AHU-1/SF_SPD,88.890,pct
2026-07-13T23:54:00-07:00,SYN1/AHU-1/SF_SPD,89.364,pct
2026-07-13T23:55:00-07:00,SYN1/AHU-1/SF_SPD,88.575,pct
2026-07-13T23:56:00-07:00,SYN1/AHU-1/SF_SPD,88.532,pct
2026-07-13T23:57:00-07:00,SYN1/AHU-1/SF_SPD,89.093,pct
2026-07-13T23:58:00-07:00,SYN1/AHU-1/SF_SPD,89.127,pct
2026-07-13T23:59:00-07:00,SYN1/AHU-1/SF_SPD,89.255,pct
2026-07-13T00:00:00-07:00,SYN1/RTU-3/DA_TEMP,55.973,degF
2026-07-13T00:01:00-07:00,SYN1/RTU-3/DA_TEMP,55.802,degF
2026-07-13T00:02:00-07:00,SYN1/RTU-3/DA_TEMP,56.265,degF
2026-07-13T00:03:00-07:00,SYN1/RTU-3/DA_TEMP,55.886,degF
2026-07-13T00:04:00-07:00,SYN1/RTU-3/DA_TEMP,56.293,degF
2026-07-13T00:05:00-07:00,SYN1/RTU-3/DA_TEMP,56.203,degF
2026-07-13T00:06:00-07:00,SYN1/RTU-3/DA_TEMP,55.729,degF
2026-07-13T00:07:00-07:00,SYN1/RTU-3/DA_TEMP,56.263,degF
2026-07-13T00:08:00-07:00,SYN1/RTU-3/DA_TEMP,55.814,degF
2026-07-13T00:09:00-07:00,SYN1/RTU-3/DA_TEMP,55.782,degF
2026-07-13T00:10:00-07:00,SYN1/RTU-3/DA_TEMP,56.282,degF
2026-07-13T00:11:00-07:00,SYN1/RTU-3/DA_TEMP,55.756,degF
2026-07-13T00:12:00-07:00,SYN1/RTU-3/DA_TEMP,56.166,degF
2026-07-13T00:13:00-07:00,SYN1/RTU-3/DA_TEMP,55.949,degF
2026-07-13T00:14:00-07:00,SYN1/RTU-3/DA_TEMP,55.757,degF
2026-07-13T00:15:00-07:00,SYN1/RTU-3/DA_TEMP,56.114,degF
2026-07-13T00:16:00-07:00,SYN1/RTU-3/DA_TEMP,55.843,degF
2026-07-13T00:17:00-07:00,SYN1/RTU-3/DA_TEMP,56.295,degF
2026-07-13T00:18:00-07:00,SYN1/RTU-3/DA_TEMP,55.880,degF
2026-07-13T00:19:00-07:00,SYN1/RTU-3/DA_TEMP,55.967,degF
2026-07-13T00:20:00-07:00,SYN1/RTU-3/DA_TEMP,55.787,degF
2026-07-13T00:21:00-07:00,SYN1/RTU-3/DA_TEMP,55.905,degF
2026-07-13T00:22:00-07:00,SYN1/RTU-3/DA_TEMP,56.047,degF
2026-07-13T00:23:00-07:00,SYN1/RTU-3/DA_TEMP,56.015,degF
2026-07-13T00:24:00-07:00,SYN1/RTU-3/DA_TEMP,55.906,degF
2026-07-13T00:25:00-07:00,SYN1/RTU-3/DA_TEMP,55.957,degF
2026-07-13T00:26:00-07:00,SYN1/RTU-3/DA_TEMP,55.897,degF
2026-07-13T00:27:00-07:00,SYN1/RTU-3/DA_TEMP,55.721,degF
2026-07-13T00:28:00-07:00,SYN1/RTU-3/DA_TEMP,55.858,degF
2026-07-13T00:29:00-07:00,SYN1/RTU-3/DA_TEMP,56.099,degF
2026-07-13T00:30:00-07:00,SYN1/RTU-3/DA_TEMP,55.773,degF
2026-07-13T00:31:00-07:00,SYN1/RTU-3/DA_TEMP,56.100,degF
2026-07-13T00:32:00-07:00,SYN1/RTU-3/DA_TEMP,55.905,degF
2026-07-13T00:33:00-07:00,SYN1/RTU-3/DA_TEMP,56.218,degF
2026-07-13T00:34:00-07:00,SYN1/RTU-3/DA_TEMP,56.277,degF
2026-07-13T00:35:00-07:00,SYN1/RTU-3/DA_TEMP,55.770,degF
2026-07-13T00:36:00-07:00,SYN1/RTU-3/DA_TEMP,55.903,degF
2026-07-13T00:37:00-07:00,SYN1/RTU-3/DA_TEMP,56.141,degF
2026-07-13T00:38:00-07:00,SYN1/RTU-3/DA_TEMP,56.251,degF
2026-07-13T00:39:00-07:00,SYN1/RTU-3/DA_TEMP,55.981,degF
2026-07-13T00:40:00-07:00,SYN1/RTU-3/DA_TEMP,55.875,degF
2026-07-13T00:41:00-07:00,SYN1/RTU-3/DA_TEMP,56.206,degF
2026-07-13T00:42:00-07:00,SYN1/RTU-3/DA_TEMP,56.012,degF
2026-07-13T00:43:00-07:00,SYN1/RTU-3/DA_TEMP,56.161,degF
2026-07-13T00:44:00-07:00,SYN1/RTU-3/DA_TEMP,55.914,degF
2026-07-13T00:45:00-07:00,SYN1/RTU-3/DA_TEMP,56.189,degF
2026-07-13T00:46:00-07:00,SYN1/RTU-3/DA_TEMP,56.222,degF
2026-07-13T00:47:00-07:00,SYN1/RTU-3/DA_TEMP,56.213,degF
2026-07-13T00:48:00-07:00,SYN1/RTU-3/DA_TEMP,55.709,degF
2026-07-13T00:49:00-07:00,SYN1/RTU-3/DA_TEMP,55.769,degF
2026-07-13T00:50:00-07:00,SYN1/RTU-3/DA_TEMP,56.005,degF
2026-07-13T00:51:00-07:00,SYN1/RTU-3/DA_TEMP,55.856,degF
2026-07-13T00:52:00-07:00,SYN1/RTU-3/DA_TEMP,55.858,degF
2026-07-13T00:53:00-07:00,SYN1/RTU-3/DA_TEMP,55.819,degF
2026-07-13T00:54:00-07:00,SYN1/RTU-3/DA_TEMP,56.046,degF
2026-07-13T00:55:00-07:00,SYN1/RTU-3/DA_TEMP,56.121,degF
2026-07-13T00:56:00-07:00,SYN1/RTU-3/DA_TEMP,55.930,degF
2026-07-13T00:57:00-07:00,SYN1/RTU-3/DA_TEMP,55.885,degF
2026-07-13T00:58:00-07:00,SYN1/RTU-3/DA_TEMP,56.115,degF
2026-07-13T00:59:00-07:00,SYN1/RTU-3/DA_TEMP,55.827,degF
2026-07-13T01:00:00-07:00,SYN1/RTU-3/DA_TEMP,55.865,degF
2026-07-13T01:01:00-07:00,SYN1/RTU-3/DA_TEMP,56.189,degF
2026-07-13T01:02:00-07:00,SYN1/RTU-3/DA_TEMP,56.129,degF
2026-07-13T01:03:00-07:00,SYN1/RTU-3/DA_TEMP,55.976,degF
2026-07-13T01:04:00-07:00,SYN1/RTU-3/DA_TEMP,56.197,degF
2026-07-13T01:05:00-07:00,SYN1/RTU-3/DA_TEMP,55.833,degF
2026-07-13T01:06:00-07:00,SYN1/RTU-3/DA_TEMP,56.194,degF
2026-07-13T01:07:00-07:00,SYN1/RTU-3/DA_TEMP,55.906,degF
2026-07-13T01:08:00-07:00,SYN1/RTU-3/DA_TEMP,55.854,degF
2026-07-13T01:09:00-07:00,SYN1/RTU-3/DA_TEMP,56.101,degF
2026-07-13T01:10:00-07:00,SYN1/RTU-3/DA_TEMP,56.193,degF
2026-07-13T01:11:00-07:00,SYN1/RTU-3/DA_TEMP,56.233,degF
2026-07-13T01:12:00-07:00,SYN1/RTU-3/DA_TEMP,56.188,degF
2026-07-13T01:13:00-07:00,SYN1/RTU-3/DA_TEMP,55.857,degF
2026-07-13T01:14:00-07:00,SYN1/RTU-3/DA_TEMP,56.069,degF
2026-07-13T01:15:00-07:00,SYN1/RTU-3/DA_TEMP,55.913,degF
2026-07-13T01:16:00-07:00,SYN1/RTU-3/DA_TEMP,56.233,degF
2026-07-13T01:17:00-07:00,SYN1/RTU-3/DA_TEMP,56.090,degF
2026-07-13T01:18:00-07:00,SYN1/RTU-3/DA_TEMP,56.276,degF
2026-07-13T01:19:00-07:00,SYN1/RTU-3/DA_TEMP,55.905,degF
2026-07-13T01:20:00-07:00,SYN1/RTU-3/DA_TEMP,56.216,degF
2026-07-13T01:21:00-07:00,SYN1/RTU-3/DA_TEMP,56.257,degF
2026-07-13T01:22:00-07:00,SYN1/RTU-3/DA_TEMP,55.825,degF
2026-07-13T01:23:00-07:00,SYN1/RTU-3/DA_TEMP,55.825,degF
2026-07-13T01:24:00-07:00,SYN1/RTU-3/DA_TEMP,56.034,degF
2026-07-13T01:25:00-07:00,SYN1/RTU-3/DA_TEMP,55.797,degF
2026-07-13T01:26:00-07:00,SYN1/RTU-3/DA_TEMP,56.113,degF
2026-07-13T01:27:00-07:00,SYN1/RTU-3/DA_TEMP,55.990,degF
