sample_index,timestamp,point_path,value,units
606,2026-07-13T10:06:00-07:00,SYN1/RTU-3/COMP_STATUS,107.599,pct
607,2026-07-13T10:07:00-07:00,SYN1/RTU-3/COMP_STATUS,107.746,pct
608,2026-07-13T10:08:00-07:00,SYN1/RTU-3/COMP_STATUS,107.097,pct
609,2026-07-13T10:09:00-07:00,SYN1/RTU-3/COMP_STATUS,106.577,pct
610,2026-07-13T10:10:00-07:00,SYN1/RTU-3/COMP_STATUS,107.773,pct
611,2026-07-13T10:11:00-07:00,SYN1/RTU-3/COMP_STATUS,107.365,pct
612,2026-07-13T10:12:00-07:00,SYN1/RTU-3/COMP_STATUS,107.231,pct
613,2026-07-13T10:13:00-07:00,SYN1/RTU-3/COMP_STATUS,106.312,pct
614,2026-07-13T10:14:00-07:00,SYN1/RTU-3/COMP_STATUS,107.737,pct
615,2026-07-13T10:15:00-07:00,SYN1/RTU-3/COMP_STATUS,106.955,pct
616,2026-07-13T10:16:00-07:00,SYN1/RTU-3/COMP_STATUS,107.148,pct
617,2026-07-13T10:17:00-07:00,SYN1/RTU-3/COMP_STATUS,106.262,pct
618,2026-07-13T10:18:00-07:00,SYN1/RTU-3/COMP_STATUS,106.241,pct
619,2026-07-13T10:19:00-07:00,SYN1/RTU-3/COMP_STATUS,107.495,pct
620,2026-07-13T10:20:00-07:00,SYN1/RTU-3/COMP_STATUS,106.296,pct
621,2026-07-13T10:21:00-07:00,SYN1/RTU-3/COMP_STATUS,107.387,pct
622,2026-07-13T10:22:00-07:00,SYN1/RTU-3/COMP_STATUS,106.438,pct
623,2026-07-13T10:23:00-07:00,SYN1/RTU-3/COMP_STATUS,107.681,pct
624,2026-07-13T10:24:00-07:00,SYN1/RTU-3/COMP_STATUS,106.985,pct
625,2026-07-13T10:25:00-07:00,SYN1/RTU-3/COMP_STATUS,107.117,pct
626,2026-07-13T10:26:00-07:00,SYN1/RTU-3/COMP_STATUS,106.571,pct
627,2026-07-13T10:27:00-07:00,SYN1/RTU-3/COMP_STATUS,107.092,pct
628,2026-07-13T10:28:00-07:00,SYN1/RTU-3/COMP_STATUS,106.249,pct
629,2026-07-13T10:29:00-07:00,SYN1/RTU-3/COMP_STATUS,106.425,pct
630,2026-07-13T10:30:00-07:00,SYN1/RTU-3/COMP_STATUS,107.785,pct
631,2026-07-13T10:31:00-07:00,SYN1/RTU-3/COMP_STATUS,107.758,pct
632,2026-07-13T10:32:00-07:00,SYN1/RTU-3/COMP_STATUS,106.442,pct
633,2026-07-13T10:33:00-07:00,SYN1/RTU-3/COMP_STATUS,106.433,pct
634,2026-07-13T10:34:00-07:00,SYN1/RTU-3/COMP_STATUS,107.793,pct
635,2026-07-13T10:35:00-07:00,SYN1/RTU-3/COMP_STATUS,107.122,pct
636,2026-07-13T10:36:00-07:00,SYN1/RTU-3/COMP_STATUS,106.234,pct
637,2026-07-13T10:37:00-07:00,SYN1/RTU-3/COMP_STATUS,107.753,pct
638,2026-07-13T10:38:00-07:00,SYN1/RTU-3/COMP_STATUS,107.133,pct
639,2026-07-13T10:39:00-07:00,SYN1/RTU-3/COMP_STATUS,106.276,pct
640,2026-07-13T10:40:00-07:00,SYN1/RTU-3/COMP_STATUS,107.369,pct
641,2026-07-13T10:41:00-07:00,SYN1/RTU-3/COMP_STATUS,106.451,pct
642,2026-07-13T10:42:00-07:00,SYN1/RTU-3/COMP_STATUS,107.374,pct
643,2026-07-13T10:43:00-07:00,SYN1/RTU-3/COMP_STATUS,106.314,pct
644,2026-07-13T10:44:00-07:00,SYN1/RTU-3/COMP_STATUS,106.598,pct
645,2026-07-13T10:45:00-07:00,SYN1/RTU-3/COMP_STATUS,107.451,pct
646,2026-07-13T10:46:00-07:00,SYN1/RTU-3/COMP_STATUS,107.559,pct
647,2026-07-13T10:47:00-07:00,SYN1/RTU-3/COMP_STATUS,107.327,pct
648,2026-07-13T10:48:00-07:00,SYN1/RTU-3/COMP_STATUS,106.276,pct
649,2026-07-13T10:49:00-07:00,SYN1/RTU-3/COMP_STATUS,107.570,pct
650,2026-07-13T10:50:00-07:00,SYN1/RTU-3/COMP_STATUS,106.290,pct
651,2026-07-13T10:51:00-07:00,SYN1/RTU-3/COMP_STATUS,106.557,pct
652,2026-07-13T10:52:00-07:00,SYN1/RTU-3/COMP_STATUS,106.216,pct
653,2026-07-13T10:53:00-07:00,SYN1/RTU-3/COMP_STATUS,107.554,pct
654,2026-07-13T10:54:00-07:00,SYN1/RTU-3/COMP_STATUS,107.758,pct
655,2026-07-13T10:55:00-07:00,SYN1/RTU-3/COMP_STATUS,106.555,pct
656,2026-07-13T10:56:00-07:00,SYN1/RTU-3/COMP_STATUS,106.728,pct
657,2026-07-13T10:57:00-07:00,SYN1/RTU-3/COMP_STATUS,106.703,pct
658,2026-07-13T10:58:00-07:00,SYN1/RTU-3/COMP_STATUS,107.723,pct
659,2026-07-13T10:59:00-07:00,SYN1/RTU-3/COMP_STATUS,106.824,pct
660,2026-07-13T11:00:00-07:00,SYN1/RTU-3/COMP_STATUS,45.604,pct
661,2026-07-13T11:01:00-07:00,SYN1/RTU-3/COMP_STATUS,45.232,pct
662,2026-07-13T11:02:00-07:00,SYN1/RTU-3/COMP_STATUS,44.848,pct
663,2026-07-13T11:03:00-07:00,SYN1/RTU-3/COMP_STATUS,44.348,pct
664,2026-07-13T11:04:00-07:00,SYN1/RTU-3/COMP_STATUS,44.912,pct
665,2026-07-13T11:05:00-07:00,SYN1/RTU-3/COMP_STATUS,45.481,pct
666,2026-07-13T11:06:00-07:00,SYN1/RTU-3/COMP_STATUS,45.368,pct
667,2026-07-13T11:07:00-07:00,SYN1/RTU-3/COMP_STATUS,44.317,pct
668,2026-07-13T11:08:00-07:00,SYN1/RTU-3/COMP_STATUS,45.777,pct
669,2026-07-13T11:09:00-07:00,SYN1/RTU-3/COMP_STATUS,45.067,pct
670,2026-07-13T11:10:00-07:00,SYN1/RTU-3/COMP_STATUS,44.820,pct
671,2026-07-13T11:11:00-07:00,SYN1/RTU-3/COMP_STATUS,45.704,pct
672,2026-07-13T11:12:00-07:00,SYN1/RTU-3/COMP_STATUS,45.040,pct
673,2026-07-13T11:13:00-07:00,SYN1/RTU-3/COMP_STATUS,44.759,pct
674,2026-07-13T11:14:00-07:00,SYN1/RTU-3/COMP_STATUS,45.747,pct
675,2026-07-13T11:15:00-07:00,SYN1/RTU-3/COMP_STATUS,45.769,pct
676,2026-07-13T11:16:00-07:00,SYN1/RTU-3/COMP_STATUS,44.490,pct
677,2026-07-13T11:17:00-07:00,SYN1/RTU-3/COMP_STATUS,44.381,pct
678,2026-07-13T11:18:00-07:00,SYN1/RTU-3/COMP_STATUS,44.496,pct
679,2026-07-13T11:19:00-07:00,SYN1/RTU-3/COMP_STATUS,44.628,pct
680,2026-07-13T11:20:00-07:00,SYN1/RTU-3/COMP_STATUS,45.538,pct
681,2026-07-13T11:21:00-07:00,SYN1/RTU-3/COMP_STATUS,45.110,pct
682,2026-07-13T11:22:00-07:00,SYN1/RTU-3/COMP_STATUS,45.738,pct
683,2026-07-13T11:23:00-07:00,SYN1/RTU-3/COMP_STATUS,44.390,pct
684,2026-07-13T11:24:00-07:00,SYN1/RTU-3/COMP_STATUS,45.420,pct
685,2026-07-13T11:25:00-07:00,SYN1/RTU-3/COMP_STATUS,45.386,pct
686,2026-07-13T11:26:00-07:00,SYN1/RTU-3/COMP_STATUS,45.104,pct
687,2026-07-13T11:27:00-07:00,SYN1/RTU-3/COMP_STATUS,44.923,pct
688,2026-07-13T11:28:00-07:00,SYN1/RTU-3/COMP_STATUS,44.891,pct
689,2026-07-13T11:29:00-07:00,SYN1/RTU-3/COMP_STATUS,44.788,pct
690,2026-07-13T11:30:00-07:00,SYN1/RTU-3/COMP_STATUS,44.611,pct
691,2026-07-13T11:31:00-07:00,SYN1/RTU-3/COMP_STATUS,44.912,pct
692,2026-07-13T11:32:00-07:00,SYN1/RTU-3/COMP_STATUS,44.886,pct
693,2026-07-13T11:33:00-07:00,SYN1/RTU-3/COMP_STATUS,45.113,pct
694,2026-07-13T11:34:00-07:00,SYN1/RTU-3/COMP_STATUS,44.830,pct
695,2026-07-13T11:35:00-07:00,SYN1/RTU-3/COMP_STATUS,44.354,pct
696,2026-07-13T11:36:00-07:00,SYN1/RTU-3/COMP_STATUS,45.713,pct
697,2026-07-13T11:37:00-07:00,SYN1/RTU-3/COMP_STATUS,44.408,pct
698,2026-07-13T11:38:00-07:00,SYN1/RTU-3/COMP_STATUS,45.067,pct
699,2026-07-13T11:39:00-07:00,SYN1/RTU-3/COMP_STATUS,44.466,pct
700,2026-07-13T11:40:00-07:00,SYN1/RTU-3/COMP_STATUS,45.659,pct
701,2026-07-13T11:41:00-07:00,SYN1/RTU-3/COMP_STATUS,45.674,pct
702,2026-07-13T11:42:00-07:00,SYN1/RTU-3/COMP_STATUS,44.740,pct
703,2026-07-13T11:43:00-07:00,SYN1/RTU-3/COMP_STATUS,45.714,pct
704,2026-07-13T11:44:00-07:00,SYN1/RTU-3/COMP_STATUS,44.534,pct
705,2026-07-13T11:45:00-07:00,SYN1/RTU-3/COMP_STATUS,45.298,pct
706,2026-07-13T11:46:00-07:00,SYN1/RTU-3/COMP_STATUS,44.601,pct
707,2026-07-13T11:47:00-07:00,SYN1/RTU-3/COMP_STATUS,45.645,pct
708,2026-07-13T11:48:00-07:00,SYN1/RTU-3/COMP_STATUS,44.363,pct
709,2026-07-13T11:49:00-07:00,SYN1/RTU-3/COMP_STATUS,45.277,pct
710,2026-07-13T11:50:00-07:00,SYN1/RTU-3/COMP_STATUS,44.966,pct
711,2026-07-13T11:51:00-07:00,SYN1/RTU-3/COMP_STATUS,44.412,pct
712,2026-07-13T11:52:00-07:00,SYN1/RTU-3/COMP_STATUS,44.228,pct
713,2026-07-13T11:53:00-07:00,SYN1/RTU-3/COMP_STATUS,45.650,pct
714,2026-07-13T11:54:00-07:00,SYN1/RTU-3/COMP_STATUS,44.419,pct
715,2026-07-13T11:55:00-07:00,SYN1/RTU-3/COMP_STATUS,45.684,pct
716,2026-07-13T11:56:00-07:00,SYN1/RTU-3/COMP_STATUS,44.963,pct
717,2026-07-13T11:57:00-07:00,SYN1/RTU-3/COMP_STATUS,44.765,pct
718,2026-07-13T11:58:00-07:00,SYN1/RTU-3/COMP_STATUS,44.912,pct
719,2026-07-13T11:59:00-07:00,SYN1/RTU-3/COMP_STATUS,44.858,pct
720,2026-07-13T12:00:00-07:00,SYN1/RTU-3/COMP_STATUS,106.980,pct
721,2026-07-13T12:01:00-07:00,SYN1/RTU-3/COMP_STATUS,106.431,pct
722,2026-07-13T12:02:00-07:00,SYN1/RTU-3/COMP_STATUS,107.466,pct
723,2026-07-13T12:03:00-07:00,SYN1/RTU-3/COMP_STATUS,107.680,pct
724,2026-07-13T12:04:00-07:00,SYN1/RTU-3/COMP_STATUS,106.785,pct
725,2026-07-13T12:05:00-07:00,SYN1/RTU-3/COMP_STATUS,106.641,pct
726,2026-07-13T12:06:00-07:00,SYN1/RTU-3/COMP_STATUS,107.326,pct
727,2026-07-13T12:07:00-07:00,SYN1/RTU-3/COMP_STATUS,107.679,pct
728,2026-07-13T12:08:00-07:00,SYN1/RTU-3/COMP_STATUS,106.948,pct
729,2026-07-13T12:09:00-07:00,SYN1/RTU-3/COMP_STATUS,107.402,pct
730,2026-07-13T12:10:00-07:00,SYN1/RTU-3/COMP_STATUS,106.903,pct
731,2026-07-13T12:11:00-07:00,SYN1/RTU-3/COMP_STATUS,106.675,pct
732,2026-07-13T12:12:00-07:00,SYN1/RTU-3/COMP_STATUS,106.430,pct
733,2026-07-13T12:13:00-07:00,SYN1/RTU-3/COMP_STATUS,106.987,pct
734,2026-07-13T12:14:00-07:00,SYN1/RTU-3/COMP_STATUS,106.482,pct
735,2026-07-13T12:15:00-07:00,SYN1/RTU-3/COMP_STATUS,106.741,pct
736,2026-07-13T12:16:00-07:00,SYN1/RTU-3/COMP_STATUS,106.484,pct
737,2026-07-13T12:17:00-07:00,SYN1/RTU-3/COMP_STATUS,107.068,pct
738,2026-07-13T12:18:00-07:00,SYN1/RTU-3/COMP_STATUS,107.598,pct
739,2026-07-13T12:19:00-07:00,SYN1/RTU-3/COMP_STATUS,106.840,pct
740,2026-07-13T12:20:00-07:00,SYN1/RTU-3/COMP_STATUS,106.220,pct
741,2026-07-13T12:21:00-07:00,SYN1/RTU-3/COMP_STATUS,107.312,pct
742,2026-07-13T12:22:00-07:00,SYN1/RTU-3/COMP_STATUS,106.507,pct
743,2026-07-13T12:23:00-07:00,SYN1/RTU-3/COMP_STATUS,107.316,pct
744,2026-07-13T12:24:00-07:00,SYN1/RTU-3/COMP_STATUS,107.663,pct
745,2026-07-13T12:25:00-07:00,SYN1/RTU-3/COMP_STATUS,107.253,pct
746,2026-07-13T12:26:00-07:00,SYN1/RTU-3/COMP_STATUS,107.404,pct
747,2026-07-13T12:27:00-07:00,SYN1/RTU-3/COMP_STATUS,106.386,pct
748,2026-07-13T12:28:00-07:00,SYN1/RTU-3/COMP_STATUS,106.555,pct
749,2026-07-13T12:29:00-07:00,SYN1/RTU-3/COMP_STATUS,106.419,pct
750,2026-07-13T12:30:00-07:00,SYN1/RTU-3/COMP_STATUS,106.282,pct
751,2026-07-13T12:31:00-07:00,SYN1/RTU-3/COMP_STATUS,107.210,pct
752,2026-07-13T12:32:00-07:00,SYN1/RTU-3/COMP_STATUS,107.258,pct
753,2026-07-13T12:33:00-07:00,SYN1/RTU-3/COMP_STATUS,106.337,pct
754,2026-07-13T12:34:00-07:00,SYN1/RTU-3/COMP_STATUS,107.687,pct
755,2026-07-13T12:35:00-07:00,SYN1/RTU-3/COMP_STATUS,107.556,pct
756,2026-07-13T12:36:00-07:00,SYN1/RTU-3/COMP_STATUS,107.366,pct
757,2026-07-13T12:37:00-07:00,SYN1/RTU-3/COMP_STATUS,106.437,pct
758,2026-07-13T12:38:00-07:00,SYN1/RTU-3/COMP_STATUS,107.152,pct
759,2026-07-13T12:39:00-07:00,SYN1/RTU-3/COMP_STATUS,107.434,pct
760,2026-07-13T12:40:00-07:00,SYN1/RTU-3/COMP_STATUS,106.719,pct
761,2026-07-13T12:41:00-07:00,SYN1/RTU-3/COMP_STATUS,106.535,pct
762,2026-07-13T12:42:00-07:00,SYN1/RTU-3/COMP_STATUS,107.363,pct
763,2026-07-13T12:43:00-07:00,SYN1/RTU-3/COMP_STATUS,106.392,pct
764,2026-07-13T12:44:00-07:00,SYN1/RTU-3/COMP_STATUS,106.657,pct
765,2026-07-13T12:45:00-07:00,SYN1/RTU-3/COMP_STATUS,106.351,pct
766,2026-07-13T12:46:00-07:00,SYN1/RTU-3/COMP_STATUS,107.098,pct
767,2026-07-13T12:47:00-07:00,SYN1/RTU-3/COMP_STATUS,106.809,pct
768,2026-07-13T12:48:00-07:00,SYN1/RTU-3/COMP_STATUS,107.427,pct
769,2026-07-13T12:49:00-07:00,SYN1/RTU-3/COMP_STATUS,107.376,pct
770,2026-07-13T12:50:00-07:00,SYN1/RTU-3/COMP_STATUS,107.153,pct
771,2026-07-13T12:51:00-07:00,SYN1/RTU-3/COMP_STATUS,107.668,pct
772,2026-07-13T12:52:00-07:00,SYN1/RTU-3/COMP_STATUS,106.276,pct
773,2026-07-13T12:53:00-07:00,SYN1/RTU-3/COMP_STATUS,106.923,pct
774,2026-07-13T12:54:00-07:00,SYN1/RTU-3/COMP_STATUS,106.549,pct
775,2026-07-13T12:55:00-07:00,SYN1/RTU-3/COMP_STATUS,106.962,pct
776,2026-07-13T12:56:00-07:00,SYN1/RTU-3/COMP_STATUS,107.473,pct
777,2026-07-13T12:57:00-07:00,SYN1/RTU-3/COMP_STATUS,106.501,pct
778,2026-07-13T12:58:00-07:00,SYN1/RTU-3/COMP_STATUS,107.223,pct
779,2026-07-13T12:59:00-07:00,SYN1/RTU-3/COMP_STATUS,107.545,pct
780,2026-07-13T13:00:00-07:00,SYN1/RTU-3/COMP_STATUS,45.339,pct
781,2026-07-13T13:01:00-07:00,SYN1/RTU-3/COMP_STATUS,44.891,pct
782,2026-07-13T13:02:00-07:00,SYN1/RTU-3/COMP_STATUS,44.788,pct
783,2026-07-13T13:03:00-07:00,SYN1/RTU-3/COMP_STATUS,45.793,pct
784,2026-07-13T13:04:00-07:00,SYN1/RTU-3/COMP_STATUS,45.436,pct
785,2026-07-13T13:05:00-07:00,SYN1/RTU-3/COMP_STATUS,44.917,pct
786,2026-07-13T13:06:00-07:00,SYN1/RTU-3/COMP_STATUS,45.309,pct
787,2026-07-13T13:07:00-07:00,SYN1/RTU-3/COMP_STATUS,44.449,pct
788,2026-07-13T13:08:00-07:00,SYN1/RTU-3/COMP_STATUS,45.328,pct
789,2026-07-13T13:09:00-07:00,SYN1/RTU-3/COMP_STATUS,45.103,pct
790,2026-07-13T13:10:00-07:00,SYN1/RTU-3/COMP_STATUS,45.349,pct
791,2026-07-13T13:11:00-07:00,SYN1/RTU-3/COMP_STATUS,45.590,pct
792,2026-07-13T13:12:00-07:00,SYN1/RTU-3/COMP_STATUS,44.376,pct
793,2026-07-13T13:13:00-07:00,SYN1/RTU-3/COMP_STATUS,44.541,pct
794,2026-07-13T13:14:00-07:00,SYN1/RTU-3/COMP_STATUS,45.763,pct
795,2026-07-13T13:15:00-07:00,SYN1/RTU-3/COMP_STATUS,45.775,pct
796,2026-07-13T13:16:00-07:00,SYN1/RTU-3/COMP_STATUS,45.688,pct
797,2026-07-13T13:17:00-07:00,SYN1/RTU-3/COMP_STATUS,44.436,pct
798,2026-07-13T13:18:00-07:00,SYN1/RTU-3/COMP_STATUS,45.659,pct
799,2026-07-13T13:19:00-07:00,SYN1/RTU-3/COMP_STATUS,44.565,pct
800,2026-07-13T13:20:00-07:00,SYN1/RTU-3/COMP_STATUS,44.838,pct
801,2026-07-13T13:21:00-07:00,SYN1/RTU-3/COMP_STATUS,44.730,pct
802,2026-07-13T13:22:00-07:00,SYN1/RTU-3/COMP_STATUS,44.667,pct
803,2026-07-13T13:23:00-07:00,SYN1/RTU-3/COMP_STATUS,45.147,pct
804,2026-07-13T13:24:00-07:00,SYN1/RTU-3/COMP_STATUS,44.932,pct
805,2026-07-13T13:25:00-07:00,SYN1/RTU-3/COMP_STATUS,44.251,pct
806,2026-07-13T13:26:00-07:00,SYN1/RTU-3/COMP_STATUS,45.572,pct
807,2026-07-13T13:27:00-07:00,SYN1/RTU-3/COMP_STATUS,44.566,pct
808,2026-07-13T13:28:00-07:00,SYN1/RTU-3/COMP_STATUS,45.256,pct
809,2026-07-13T13:29:00-07:00,SYN1/RTU-3/COMP_STATUS,44.754,pct
810,2026-07-13T13:30:00-07:00,SYN1/RTU-3/COMP_STATUS,44.642,pct
811,2026-07-13T13:31:00-07:00,SYN1/RTU-3/COMP_STATUS,44.451,pct
812,2026-07-13T13:32:00-07:00,SYN1/RTU-3/COMP_STATUS,44.830,pct
813,2026-07-13T13:33:00-07:00,SYN1/RTU-3/COMP_STATUS,45.098,pct
814,2026-07-13T13:34:00-07:00,SYN1/RTU-3/COMP_STATUS,44.868,pct
815,2026-07-13T13:35:00-07:00,SYN1/RTU-3/COMP_STATUS,45.201,pct
816,2026-07-13T13:36:00-07:00,SYN1/RTU-3/COMP_STATUS,44.663,pct
817,2026-07-13T13:37:00-07:00,SYN1/RTU-3/COMP_STATUS,44.663,pct
818,2026-07-13T13:38:00-07:00,SYN1/RTU-3/COMP_STATUS,45.017,pct
819,2026-07-13T13:39:00-07:00,SYN1/RTU-3/COMP_STATUS,44.827,pct
820,2026-07-13T13:40:00-07:00,SYN1/RTU-3/COMP_STATUS,44.476,pct
821,2026-07-13T13:41:00-07:00,SYN1/RTU-3/COMP_STATUS,45.569,pct
822,2026-07-13T13:42:00-07:00,SYN1/RTU-3/COMP_STATUS,45.314,pct
823,2026-07-13T13:43:00-07:00,SYN1/RTU-3/COMP_STATUS,44.988,pct
824,2026-07-13T13:44:00-07:00,SYN1/RTU-3/COMP_STATUS,45.726,pct
825,2026-07-13T13:45:00-07:00,SYN1/RTU-3/COMP_STATUS,44.550,pct
826,2026-07-13T13:46:00-07:00,SYN1/RTU-3/COMP_STATUS,44.574,pct
827,2026-07-13T13:47:00-07:00,SYN1/RTU-3/COMP_STATUS,45.296,pct
828,2026-07-13T13:48:00-07:00,SYN1/RTU-3/COMP_STATUS,45.759,pct
829,2026-07-13T13:49:00-07:00,SYN1/RTU-3/COMP_STATUS,45.256,pct
830,2026-07-13T13:50:00-07:00,SYN1/RTU-3/COMP_STATUS,45.740,pct
831,2026-07-13T13:51:00-07:00,SYN1/RTU-3/COMP_STATUS,45.347,pct
832,2026-07-13T13:52:00-07:00,SYN1/RTU-3/COMP_STATUS,44.983,pct
833,2026-07-13T13:53:00-07:00,SYN1/RTU-3/COMP_STATUS,45.481,pct
834,2026-07-13T13:54:00-07:00,SYN1/RTU-3/COMP_STATUS,44.723,pct
835,2026-07-13T13:55:00-07:00,SYN1/RTU-3/COMP_STATUS,45.081,pct
836,2026-07-13T13:56:00-07:00,SYN1/RTU-3/COMP_STATUS,45.683,pct
837,2026-07-13T13:57:00-07:00,SYN1/RTU-3/COMP_STATUS,45.080,pct
838,2026-07-13T13:58:00-07:00,SYN1/RTU-3/COMP_STATUS,44.976,pct
839,2026-07-13T13:59:00-07:00,SYN1/RTU-3/COMP_STATUS,45.209,pct
840,2026-07-13T14:00:00-07:00,SYN1/RTU-3/COMP_STATUS,107.017,pct
841,2026-07-13T14:01:00-07:00,SYN1/RTU-3/COMP_STATUS,106.934,pct
842,2026-07-13T14:02:00-07:00,SYN1/RTU-3/COMP_STATUS,107.489,pct
843,2026-07-13T14:03:00-07:00,SYN1/RTU-3/COMP_STATUS,106.588,pct
844,2026-07-13T14:04:00-07:00,SYN1/RTU-3/COMP_STATUS,106.258,pct
845,2026-07-13T14:05:00-07:00,SYN1/RTU-3/COMP_STATUS,107.516,pct
846,2026-07-13T14:06:00-07:00,SYN1/RTU-3/COMP_STATUS,107.665,pct
847,2026-07-13T14:07:00-07:00,SYN1/RTU-3/COMP_STATUS,107.778,pct
848,2026-07-13T14:08:00-07:00,SYN1/RTU-3/COMP_STATUS,107.155,pct
849,2026-07-13T14:09:00-07:00,SYN1/RTU-3/COMP_STATUS,107.316,pct
850,2026-07-13T14:10:00-07:00,SYN1/RTU-3/COMP_STATUS,107.438,pct
851,2026-07-13T14:11:00-07:00,SYN1/RTU-3/COMP_STATUS,106.418,pct
852,2026-07-13T14:12:00-07:00,SYN1/RTU-3/COMP_STATUS,107.366,pct
853,2026-07-13T14:13:00-07:00,SYN1/RTU-3/COMP_STATUS,106.929,pct
854,2026-07-13T14:14:00-07:00,SYN1/RTU-3/COMP_STATUS,107.799,pct
855,2026-07-13T14:15:00-07:00,SYN1/RTU-3/COMP_STATUS,107.645,pct
856,2026-07-13T14:16:00-07:00,SYN1/RTU-3/COMP_STATUS,106.439,pct
857,2026-07-13T14:17:00-07:00,SYN1/RTU-3/COMP_STATUS,106.381,pct
858,2026-07-13T14:18:00-07:00,SYN1/RTU-3/COMP_STATUS,107.310,pct
859,2026-07-13T14:19:00-07:00,SYN1/RTU-3/COMP_STATUS,107.747,pct
860,2026-07-13T14:20:00-07:00,SYN1/RTU-3/COMP_STATUS,106.987,pct
861,2026-07-13T14:21:00-07:00,SYN1/RTU-3/COMP_STATUS,107.444,pct
862,2026-07-13T14:22:00-07:00,SYN1/RTU-3/COMP_STATUS,107.308,pct
863,2026-07-13T14:23:00-07:00,SYN1/RTU-3/COMP_STATUS,107.789,pct
864,2026-07-13T14:24:00-07:00,SYN1/RTU-3/COMP_STATUS,107.492,pct
865,2026-07-13T14:25:00-07:00,SYN1/RTU-3/COMP_STATUS,106.413,pct
866,2026-07-13T14:26:00-07:00,SYN1/RTU-3/COMP_STATUS,107.766,pct
867,2026-07-13T14:27:00-07:00,SYN1/RTU-3/COMP_STATUS,107.119,pct
868,2026-07-13T14:28:00-07:00,SYN1/RTU-3/COMP_STATUS,106.778,pct
869,2026-07-13T14:29:00-07:00,SYN1/RTU-3/COMP_STATUS,106.518,pct
870,2026-07-13T14:30:00-07:00,SYN1/RTU-3/COMP_STATUS,107.165,pct
871,2026-07-13T14:31:00-07:00,SYN1/RTU-3/COMP_STATUS,106.611,pct
872,2026-07-13T14:32:00-07:00,SYN1/RTU-3/COMP_STATUS,106.972,pct
873,2026-07-13T14:33:00-07:00,SYN1/RTU-3/COMP_STATUS,106.524,pct
874,2026-07-13T14:34:00-07:00,SYN1/RTU-3/COMP_STATUS,107.179,pct
875,2026-07-13T14:35:00-07:00,SYN1/RTU-3/COMP_STATUS,107.777,pct
876,2026-07-13T14:36:00-07:00,SYN1/RTU-3/COMP_STATUS,106.936,pct
877,2026-07-13T14:37:00-07:00,SYN1/RTU-3/COMP_STATUS,107.485,pct
878,2026-07-13T14:38:00-07:00,SYN1/RTU-3/COMP_STATUS,107.190,pct
879,2026-07-13T14:39:00-07:00,SYN1/RTU-3/COMP_STATUS,107.727,pct
880,2026-07-13T14:40:00-07:00,SYN1/RTU-3/COMP_STATUS,106.535,pct
881,2026-07-13T14:41:00-07:00,SYN1/RTU-3/COMP_STATUS,106.899,pct
882,2026-07-13T14:42:00-07:00,SYN1/RTU-3/COMP_STATUS,107.605,pct
883,2026-07-13T14:43:00-07:00,SYN1/RTU-3/COMP_STATUS,107.134,pct
884,2026-07-13T14:44:00-07:00,SYN1/RTU-3/COMP_STATUS,106.530,pct
885,2026-07-13T14:45:00-07:00,SYN1/RTU-3/COMP_STATUS,107.766,pct
886,2026-07-13T14:46:00-07:00,SYN1/RTU-3/COMP_STATUS,106.963,pct
887,2026-07-13T14:47:00-07:00,SYN1/RTU-3/COMP_STATUS,107.325,pct
888,2026-07-13T14:48:00-07:00,SYN1/RTU-3/COMP_STATUS,106.491,pct
889,2026-07-13T14:49:00-07:00,SYN1/RTU-3/COMP_STATUS,106.984,pct
890,2026-07-13T14:50:00-07:00,SYN1/RTU-3/COMP_STATUS,106.888,pct
891,2026-07-13T14:51:00-07:00,SYN1/RTU-3/COMP_STATUS,106.390,pct
892,2026-07-13T14:52:00-07:00,SYN1/RTU-3/COMP_STATUS,106.712,pct
893,2026-07-13T14:53:00-07:00,SYN1/RTU-3/COMP_STATUS,107.636,pct
894,2026-07-13T14:54:00-07:00,SYN1/RTU-3/COMP_STATUS,106.799,pct
895,2026-07-13T14:55:00-07:00,SYN1/RTU-3/COMP_STATUS,106.246,pct
896,2026-07-13T14:56:00-07:00,SYN1/RTU-3/COMP_STATUS,107.519,pct
897,2026-07-13T14:57:00-07:00,SYN1/RTU-3/COMP_STATUS,106.634,pct
898,2026-07-13T14:58:00-07:00,SYN1/RTU-3/COMP_STATUS,107.177,pct
899,2026-07-13T14:59:00-07:00,SYN1/RTU-3/COMP_STATUS,107.216,pct
900,2026-07-13T15:00:00-07:00,SYN1/RTU-3/COMP_STATUS,44.716,pct
901,2026-07-13T15:01:00-07:00,SYN1/RTU-3/COMP_STATUS,45.445,pct
902,2026-07-13T15:02:00-07:00,SYN1/RTU-3/COMP_STATUS,45.630,pct
903,2026-07-13T15:03:00-07:00,SYN1/RTU-3/COMP_STATUS,45.643,pct
904,2026-07-13T15:04:00-07:00,SYN1/RTU-3/COMP_STATUS,44.260,pct
905,2026-07-13T15:05:00-07:00,SYN1/RTU-3/COMP_STATUS,45.746,pct
906,2026-07-13T15:06:00-07:00,SYN1/RTU-3/COMP_STATUS,45.057,pct
907,2026-07-13T15:07:00-07:00,SYN1/RTU-3/COMP_STATUS,44.264,pct
908,2026-07-13T15:08:00-07:00,SYN1/RTU-3/COMP_STATUS,44.365,pct
